MarioTime	BioTime	ChannelID	Data
baseline	1353076339656	2	1012.0
baseline	1353076339656	2	1012.0
baseline	1353076339656	2	1012.0
baseline	1353076339657	2	1012.0
baseline	1353076339657	2	1012.0
baseline	1353076339657	2	1011.0
baseline	1353076340154	2	1011.0
baseline	1353076340154	2	1012.0
baseline	1353076340155	2	1012.0
baseline	1353076340155	2	1012.0
baseline	1353076340155	2	1012.0
baseline	1353076340156	2	1012.0
baseline	1353076340157	2	1012.0
baseline	1353076340157	2	1012.0
baseline	1353076340159	2	1011.0
baseline	1353076340159	2	1012.0
baseline	1353076340159	2	1012.0
baseline	1353076340160	2	1012.0
baseline	1353076340160	2	1012.0
baseline	1353076340160	2	1012.0
baseline	1353076340160	2	1012.0
baseline	1353076340161	2	1011.0
baseline	1353076340654	2	1011.0
baseline	1353076340654	2	1012.0
baseline	1353076340654	2	1012.0
baseline	1353076340655	2	1012.0
baseline	1353076340655	2	1012.0
baseline	1353076340655	2	1012.0
baseline	1353076340656	2	1012.0
baseline	1353076340656	2	1012.0
baseline	1353076340656	2	1012.0
baseline	1353076340657	2	1012.0
baseline	1353076340657	2	1012.0
baseline	1353076340658	2	1012.0
baseline	1353076340658	2	1013.0
baseline	1353076340658	2	1013.0
baseline	1353076340659	2	1013.0
baseline	1353076340659	2	1012.0
baseline	1353076341158	2	1012.0
baseline	1353076341158	2	1012.0
baseline	1353076341159	2	1013.0
baseline	1353076341159	2	1013.0
baseline	1353076341160	2	1013.0
baseline	1353076341160	2	1012.0
baseline	1353076341160	2	1013.0
baseline	1353076341161	2	1012.0
baseline	1353076341161	2	1013.0
baseline	1353076341161	2	1013.0
baseline	1353076341162	2	1013.0
baseline	1353076341162	2	1013.0
baseline	1353076341162	2	1013.0
baseline	1353076341162	2	1013.0
baseline	1353076341163	2	1013.0
baseline	1353076341163	2	1012.0
baseline	1353076341651	2	1012.0
baseline	1353076341652	2	1013.0
baseline	1353076341652	2	1013.0
baseline	1353076341653	2	1013.0
baseline	1353076341653	2	1014.0
baseline	1353076341653	2	1013.0
baseline	1353076341654	2	1013.0
baseline	1353076341654	2	1013.0
baseline	1353076341654	2	1013.0
baseline	1353076341655	2	1014.0
baseline	1353076341655	2	1013.0
baseline	1353076341655	2	1013.0
baseline	1353076341655	2	1013.0
baseline	1353076341656	2	1013.0
baseline	1353076341656	2	1014.0
baseline	1353076341656	2	1012.0
baseline	1353076342152	2	1012.0
baseline	1353076342152	2	1013.0
baseline	1353076342153	2	1013.0
baseline	1353076342153	2	1014.0
baseline	1353076342153	2	1011.0
baseline	1353076342154	2	1013.0
baseline	1353076342154	2	1014.0
baseline	1353076342154	2	1014.0
baseline	1353076342155	2	1013.0
baseline	1353076342155	2	1013.0
baseline	1353076342155	2	1014.0
baseline	1353076342155	2	1014.0
baseline	1353076342156	2	1013.0
baseline	1353076342156	2	1013.0
baseline	1353076342156	2	1014.0
baseline	1353076342156	2	1013.0
baseline	1353076342652	2	1013.0
baseline	1353076342652	2	1014.0
baseline	1353076342652	2	1014.0
baseline	1353076342653	2	1014.0
baseline	1353076342653	2	1014.0
baseline	1353076342653	2	1014.0
baseline	1353076342653	2	1014.0
baseline	1353076342654	2	1014.0
baseline	1353076342654	2	1013.0
baseline	1353076342654	2	1014.0
baseline	1353076342654	2	1014.0
baseline	1353076342655	2	1014.0
baseline	1353076342655	2	1014.0
baseline	1353076342655	2	1014.0
baseline	1353076342656	2	1014.0
baseline	1353076342656	2	1013.0
baseline	1353076343152	2	1013.0
baseline	1353076343152	2	1014.0
baseline	1353076343152	2	1014.0
baseline	1353076343153	2	1014.0
baseline	1353076343153	2	1022.0
baseline	1353076343153	2	1014.0
baseline	1353076343154	2	1014.0
baseline	1353076343154	2	1014.0
baseline	1353076343154	2	1014.0
baseline	1353076343155	2	1014.0
baseline	1353076343155	2	1014.0
baseline	1353076343155	2	1014.0
baseline	1353076343155	2	1014.0
baseline	1353076343156	2	1014.0
baseline	1353076343156	2	1014.0
baseline	1353076343156	2	1014.0
baseline	1353076343654	2	1014.0
baseline	1353076343654	2	1014.0
baseline	1353076343654	2	1015.0
baseline	1353076343655	2	1014.0
baseline	1353076343655	2	1014.0
baseline	1353076343656	2	1014.0
baseline	1353076343656	2	1015.0
baseline	1353076343656	2	1014.0
baseline	1353076343657	2	1014.0
baseline	1353076343657	2	1014.0
baseline	1353076343657	2	1014.0
baseline	1353076343658	2	1015.0
baseline	1353076343658	2	1015.0
baseline	1353076343658	2	1014.0
baseline	1353076343658	2	1015.0
baseline	1353076343659	2	1014.0
baseline	1353076344152	2	1014.0
baseline	1353076344152	2	1015.0
baseline	1353076344152	2	1015.0
baseline	1353076344153	2	1015.0
baseline	1353076344153	2	1015.0
baseline	1353076344154	2	1015.0
baseline	1353076344154	2	1015.0
baseline	1353076344154	2	1015.0
baseline	1353076344154	2	1015.0
baseline	1353076344155	2	1015.0
baseline	1353076344155	2	1015.0
baseline	1353076344155	2	1015.0
baseline	1353076344155	2	1015.0
baseline	1353076344156	2	1015.0
baseline	1353076344156	2	1015.0
baseline	1353076344156	2	1013.0
baseline	1353076344652	2	1013.0
baseline	1353076344652	2	1013.0
baseline	1353076344652	2	1012.0
baseline	1353076344653	2	1011.0
baseline	1353076344653	2	1011.0
baseline	1353076344653	2	1011.0
baseline	1353076344654	2	1011.0
baseline	1353076344654	2	1011.0
baseline	1353076344654	2	1010.0
baseline	1353076344655	2	1010.0
baseline	1353076344655	2	1008.0
baseline	1353076344655	2	1007.0
baseline	1353076344655	2	1006.0
baseline	1353076344656	2	1005.0
baseline	1353076344656	2	1004.0
baseline	1353076344656	2	1000.0
baseline	1353076345154	2	1000.0
baseline	1353076345154	2	1000.0
baseline	1353076345155	2	999.0
baseline	1353076345155	2	997.0
baseline	1353076345155	2	996.0
baseline	1353076345158	2	995.0
baseline	1353076345158	2	994.0
baseline	1353076345159	2	993.0
baseline	1353076345159	2	991.0
baseline	1353076345159	2	991.0
baseline	1353076345160	2	990.0
baseline	1353076345160	2	989.0
baseline	1353076345160	2	988.0
baseline	1353076345160	2	987.0
baseline	1353076345161	2	987.0
baseline	1353076345161	2	985.0
baseline	1353076345653	2	985.0
baseline	1353076345653	2	985.0
baseline	1353076345654	2	985.0
baseline	1353076345654	2	984.0
baseline	1353076345654	2	984.0
baseline	1353076345655	2	984.0
baseline	1353076345655	2	983.0
baseline	1353076345656	2	983.0
baseline	1353076345656	2	983.0
baseline	1353076345657	2	983.0
baseline	1353076345657	2	983.0
baseline	1353076345657	2	983.0
baseline	1353076345657	2	983.0
baseline	1353076345658	2	983.0
baseline	1353076345658	2	983.0
baseline	1353076345658	2	982.0
baseline	1353076346153	2	982.0
baseline	1353076346154	2	983.0
baseline	1353076346154	2	983.0
baseline	1353076346154	2	982.0
baseline	1353076346154	2	982.0
baseline	1353076346155	2	982.0
baseline	1353076346155	2	982.0
baseline	1353076346155	2	982.0
baseline	1353076346156	2	982.0
baseline	1353076346156	2	981.0
baseline	1353076346156	2	981.0
baseline	1353076346156	2	981.0
baseline	1353076346157	2	981.0
baseline	1353076346157	2	980.0
baseline	1353076346157	2	980.0
baseline	1353076346157	2	978.0
baseline	1353076346652	2	978.0
baseline	1353076346652	2	979.0
baseline	1353076346652	2	979.0
baseline	1353076346653	2	979.0
baseline	1353076346653	2	979.0
baseline	1353076346653	2	979.0
baseline	1353076346654	2	979.0
baseline	1353076346654	2	980.0
baseline	1353076346654	2	979.0
baseline	1353076346654	2	980.0
baseline	1353076346655	2	980.0
baseline	1353076346655	2	980.0
baseline	1353076346655	2	980.0
baseline	1353076346656	2	980.0
baseline	1353076346656	2	980.0
baseline	1353076346656	2	980.0
baseline	1353076347153	2	980.0
baseline	1353076347153	2	981.0
baseline	1353076347153	2	981.0
baseline	1353076347154	2	981.0
baseline	1353076347154	2	981.0
baseline	1353076347155	2	981.0
baseline	1353076347155	2	981.0
baseline	1353076347155	2	981.0
baseline	1353076347155	2	982.0
baseline	1353076347156	2	981.0
baseline	1353076347156	2	982.0
baseline	1353076347156	2	982.0
baseline	1353076347156	2	982.0
baseline	1353076347158	2	982.0
baseline	1353076347158	2	982.0
baseline	1353076347159	2	982.0
baseline	1353076347653	2	982.0
baseline	1353076347653	2	982.0
baseline	1353076347653	2	983.0
baseline	1353076347653	2	983.0
baseline	1353076347654	2	983.0
baseline	1353076347654	2	983.0
baseline	1353076347654	2	983.0
baseline	1353076347654	2	983.0
baseline	1353076347654	2	983.0
baseline	1353076347655	2	983.0
baseline	1353076347655	2	983.0
baseline	1353076347655	2	984.0
baseline	1353076347655	2	984.0
baseline	1353076347656	2	984.0
baseline	1353076347656	2	984.0
baseline	1353076347656	2	983.0
baseline	1353076348151	2	983.0
baseline	1353076348152	2	984.0
baseline	1353076348152	2	984.0
baseline	1353076348152	2	985.0
baseline	1353076348153	2	985.0
baseline	1353076348153	2	985.0
baseline	1353076348153	2	984.0
baseline	1353076348153	2	985.0
baseline	1353076348153	2	985.0
baseline	1353076348154	2	985.0
baseline	1353076348154	2	985.0
baseline	1353076348154	2	985.0
baseline	1353076348154	2	985.0
baseline	1353076348155	2	985.0
baseline	1353076348155	2	986.0
baseline	1353076348155	2	985.0
baseline	1353076348653	2	985.0
baseline	1353076348653	2	986.0
baseline	1353076348654	2	986.0
baseline	1353076348654	2	986.0
baseline	1353076348654	2	986.0
baseline	1353076348654	2	986.0
baseline	1353076348655	2	986.0
baseline	1353076348655	2	987.0
baseline	1353076348655	2	986.0
baseline	1353076348655	2	986.0
baseline	1353076348656	2	987.0
baseline	1353076348656	2	987.0
baseline	1353076348656	2	987.0
baseline	1353076348657	2	987.0
baseline	1353076348657	2	987.0
baseline	1353076348657	2	986.0
baseline	1353076349155	2	986.0
baseline	1353076349156	2	987.0
baseline	1353076349156	2	987.0
baseline	1353076349156	2	987.0
baseline	1353076349156	2	988.0
baseline	1353076349156	2	988.0
baseline	1353076349157	2	988.0
baseline	1353076349157	2	988.0
baseline	1353076349157	2	987.0
baseline	1353076349157	2	988.0
baseline	1353076349158	2	988.0
baseline	1353076349158	2	988.0
baseline	1353076349158	2	988.0
baseline	1353076349158	2	988.0
baseline	1353076349158	2	989.0
baseline	1353076349159	2	988.0
baseline	1353076349652	2	988.0
baseline	1353076349653	2	989.0
baseline	1353076349653	2	989.0
baseline	1353076349653	2	989.0
baseline	1353076349653	2	989.0
baseline	1353076349654	2	989.0
baseline	1353076349654	2	989.0
baseline	1353076349654	2	995.0
baseline	1353076349654	2	990.0
baseline	1353076349655	2	990.0
baseline	1353076349655	2	990.0
baseline	1353076349655	2	990.0
baseline	1353076349655	2	989.0
baseline	1353076349655	2	990.0
baseline	1353076349656	2	990.0
baseline	1353076349656	2	989.0
baseline	1353076350152	2	989.0
baseline	1353076350152	2	990.0
baseline	1353076350153	2	990.0
baseline	1353076350153	2	990.0
baseline	1353076350154	2	990.0
baseline	1353076350154	2	990.0
baseline	1353076350154	2	991.0
baseline	1353076350155	2	990.0
baseline	1353076350155	2	991.0
baseline	1353076350155	2	991.0
baseline	1353076350155	2	991.0
baseline	1353076350156	2	991.0
baseline	1353076350156	2	991.0
baseline	1353076350156	2	991.0
baseline	1353076350156	2	991.0
baseline	1353076350156	2	990.0
baseline	1353076350653	2	990.0
baseline	1353076350653	2	992.0
baseline	1353076350654	2	992.0
baseline	1353076350654	2	992.0
baseline	1353076350654	2	992.0
baseline	1353076350654	2	992.0
baseline	1353076350654	2	992.0
baseline	1353076350655	2	992.0
baseline	1353076350655	2	992.0
baseline	1353076350655	2	992.0
baseline	1353076350656	2	992.0
baseline	1353076350657	2	992.0
baseline	1353076350657	2	993.0
baseline	1353076350657	2	993.0
baseline	1353076350657	2	992.0
baseline	1353076350658	2	992.0
baseline	1353076351155	2	992.0
baseline	1353076351155	2	993.0
baseline	1353076351155	2	993.0
baseline	1353076351156	2	993.0
baseline	1353076351156	2	993.0
baseline	1353076351156	2	993.0
baseline	1353076351157	2	993.0
baseline	1353076351157	2	992.0
baseline	1353076351157	2	993.0
baseline	1353076351157	2	994.0
baseline	1353076351157	2	993.0
baseline	1353076351158	2	994.0
baseline	1353076351158	2	994.0
baseline	1353076351158	2	994.0
baseline	1353076351158	2	994.0
baseline	1353076351159	2	993.0
baseline	1353076351652	2	993.0
baseline	1353076351652	2	994.0
baseline	1353076351653	2	994.0
baseline	1353076351653	2	995.0
baseline	1353076351653	2	994.0
baseline	1353076351653	2	994.0
baseline	1353076351654	2	995.0
baseline	1353076351654	2	994.0
baseline	1353076351654	2	994.0
baseline	1353076351655	2	995.0
baseline	1353076351655	2	995.0
baseline	1353076351655	2	995.0
baseline	1353076351655	2	995.0
baseline	1353076351656	2	995.0
baseline	1353076351656	2	995.0
baseline	1353076351656	2	994.0
baseline	1353076352151	2	994.0
baseline	1353076352152	2	995.0
baseline	1353076352152	2	995.0
baseline	1353076352152	2	995.0
baseline	1353076352152	2	995.0
baseline	1353076352153	2	995.0
baseline	1353076352153	2	996.0
baseline	1353076352153	2	995.0
baseline	1353076352153	2	996.0
baseline	1353076352153	2	996.0
baseline	1353076352154	2	996.0
baseline	1353076352154	2	996.0
baseline	1353076352154	2	996.0
baseline	1353076352154	2	996.0
baseline	1353076352154	2	996.0
baseline	1353076352155	2	995.0
baseline	1353076352654	2	995.0
baseline	1353076352654	2	996.0
baseline	1353076352655	2	997.0
baseline	1353076352655	2	997.0
baseline	1353076352655	2	997.0
baseline	1353076352655	2	997.0
baseline	1353076352656	2	997.0
baseline	1353076352656	2	997.0
baseline	1353076352657	2	997.0
baseline	1353076352657	2	997.0
baseline	1353076352657	2	997.0
baseline	1353076352658	2	997.0
baseline	1353076352658	2	998.0
baseline	1353076352658	2	997.0
baseline	1353076352658	2	997.0
baseline	1353076352658	2	997.0
baseline	1353076353252	2	997.0
baseline	1353076353252	2	997.0
baseline	1353076353252	2	998.0
baseline	1353076353252	2	998.0
baseline	1353076353253	2	998.0
baseline	1353076353253	2	998.0
baseline	1353076353253	2	998.0
baseline	1353076353254	2	998.0
baseline	1353076353254	2	998.0
baseline	1353076353254	2	998.0
baseline	1353076353254	2	998.0
baseline	1353076353255	2	998.0
baseline	1353076353255	2	998.0
baseline	1353076353255	2	998.0
baseline	1353076353255	2	998.0
baseline	1353076353255	2	997.0
baseline	1353076353653	2	997.0
baseline	1353076353654	2	999.0
baseline	1353076353654	2	999.0
baseline	1353076353654	2	999.0
baseline	1353076353654	2	999.0
baseline	1353076353655	2	999.0
baseline	1353076353655	2	999.0
baseline	1353076353655	2	999.0
baseline	1353076353656	2	999.0
baseline	1353076353656	2	999.0
baseline	1353076353656	2	999.0
baseline	1353076353656	2	999.0
baseline	1353076353656	2	999.0
baseline	1353076353657	2	999.0
baseline	1353076353657	2	999.0
baseline	1353076354153	2	999.0
baseline	1353076354153	2	999.0
baseline	1353076354154	2	999.0
baseline	1353076354154	2	999.0
baseline	1353076354154	2	999.0
baseline	1353076354154	2	1000.0
baseline	1353076354155	2	1000.0
baseline	1353076354155	2	999.0
baseline	1353076354155	2	1000.0
baseline	1353076354155	2	1000.0
baseline	1353076354155	2	1000.0
baseline	1353076354155	2	1000.0
baseline	1353076354156	2	1000.0
baseline	1353076354156	2	1000.0
baseline	1353076354156	2	1001.0
baseline	1353076354156	2	999.0
baseline	1353076354652	2	999.0
baseline	1353076354652	2	1000.0
baseline	1353076354653	2	1001.0
baseline	1353076354653	2	1001.0
baseline	1353076354653	2	1001.0
baseline	1353076354653	2	1001.0
baseline	1353076354653	2	1001.0
baseline	1353076354654	2	1001.0
baseline	1353076354654	2	1001.0
baseline	1353076354654	2	1001.0
baseline	1353076354654	2	1001.0
baseline	1353076354655	2	1001.0
baseline	1353076354655	2	1001.0
baseline	1353076354655	2	1001.0
baseline	1353076354655	2	1001.0
baseline	1353076354656	2	1001.0
baseline	1353076355152	2	1001.0
baseline	1353076355153	2	1001.0
baseline	1353076355153	2	1002.0
baseline	1353076355153	2	1002.0
baseline	1353076355153	2	1001.0
baseline	1353076355153	2	1002.0
baseline	1353076355153	2	1001.0
baseline	1353076355154	2	1002.0
baseline	1353076355154	2	1002.0
baseline	1353076355154	2	1002.0
baseline	1353076355154	2	1002.0
baseline	1353076355154	2	1003.0
baseline	1353076355155	2	1002.0
baseline	1353076355155	2	1002.0
baseline	1353076355155	2	1002.0
baseline	1353076355155	2	1001.0
baseline	1353076355652	2	1001.0
baseline	1353076355652	2	1003.0
baseline	1353076355652	2	1003.0
baseline	1353076355652	2	1003.0
baseline	1353076355653	2	1002.0
baseline	1353076355653	2	1003.0
baseline	1353076355653	2	1002.0
baseline	1353076355653	2	1002.0
baseline	1353076355653	2	1003.0
baseline	1353076355654	2	1003.0
baseline	1353076355654	2	1003.0
baseline	1353076355654	2	1003.0
baseline	1353076355654	2	1003.0
baseline	1353076355654	2	1003.0
baseline	1353076355655	2	1003.0
baseline	1353076355655	2	1002.0
baseline	1353076356153	2	1002.0
baseline	1353076356154	2	1003.0
baseline	1353076356154	2	1003.0
baseline	1353076356154	2	1003.0
baseline	1353076356154	2	1003.0
baseline	1353076356154	2	1003.0
baseline	1353076356155	2	1003.0
baseline	1353076356155	2	1003.0
baseline	1353076356155	2	1004.0
baseline	1353076356155	2	1003.0
baseline	1353076356156	2	1004.0
baseline	1353076356156	2	1004.0
baseline	1353076356156	2	1003.0
baseline	1353076356156	2	1003.0
baseline	1353076356157	2	1004.0
baseline	1353076356158	2	1003.0
baseline	1353076356652	2	1003.0
baseline	1353076356652	2	1004.0
baseline	1353076356652	2	1004.0
baseline	1353076356652	2	1004.0
baseline	1353076356653	2	1004.0
baseline	1353076356653	2	1004.0
baseline	1353076356653	2	1004.0
baseline	1353076356653	2	1004.0
baseline	1353076356654	2	1004.0
baseline	1353076356654	2	1004.0
baseline	1353076356654	2	1005.0
baseline	1353076356654	2	1005.0
baseline	1353076356655	2	1005.0
baseline	1353076356655	2	1004.0
baseline	1353076356655	2	1005.0
baseline	1353076356655	2	1004.0
baseline	1353076357152	2	1004.0
baseline	1353076357152	2	1005.0
baseline	1353076357152	2	1005.0
baseline	1353076357153	2	1005.0
baseline	1353076357153	2	1005.0
baseline	1353076357153	2	1005.0
baseline	1353076357153	2	1005.0
baseline	1353076357154	2	1005.0
baseline	1353076357154	2	1005.0
baseline	1353076357154	2	1005.0
baseline	1353076357155	2	1005.0
baseline	1353076357155	2	1005.0
baseline	1353076357155	2	1005.0
baseline	1353076357156	2	1005.0
baseline	1353076357156	2	1005.0
baseline	1353076357156	2	1004.0
baseline	1353076357750	2	1004.0
baseline	1353076357750	2	1005.0
baseline	1353076357750	2	1006.0
baseline	1353076357750	2	1005.0
baseline	1353076357751	2	1005.0
baseline	1353076357751	2	1005.0
baseline	1353076357751	2	1006.0
baseline	1353076357751	2	1007.0
baseline	1353076357752	2	1006.0
baseline	1353076357752	2	1006.0
baseline	1353076357752	2	1009.0
baseline	1353076357752	2	1006.0
baseline	1353076357752	2	1006.0
baseline	1353076357753	2	1006.0
baseline	1353076357753	2	1006.0
baseline	1353076357753	2	1005.0
baseline	1353076358151	2	1005.0
baseline	1353076358152	2	1006.0
baseline	1353076358152	2	1006.0
baseline	1353076358152	2	1006.0
baseline	1353076358152	2	1006.0
baseline	1353076358152	2	1007.0
baseline	1353076358153	2	1006.0
baseline	1353076358153	2	1007.0
baseline	1353076358153	2	1006.0
baseline	1353076358153	2	1007.0
baseline	1353076358153	2	1006.0
baseline	1353076358154	2	1006.0
baseline	1353076358154	2	1007.0
baseline	1353076358154	2	1006.0
baseline	1353076358154	2	1007.0
baseline	1353076358155	2	1006.0
baseline	1353076358652	2	1006.0
baseline	1353076358653	2	1007.0
baseline	1353076358653	2	1007.0
baseline	1353076358653	2	1007.0
baseline	1353076358653	2	1007.0
baseline	1353076358654	2	1007.0
baseline	1353076358654	2	1007.0
baseline	1353076358654	2	1007.0
baseline	1353076358654	2	1007.0
baseline	1353076358654	2	1007.0
baseline	1353076358655	2	1007.0
baseline	1353076358655	2	1007.0
baseline	1353076358655	2	1007.0
baseline	1353076358655	2	1007.0
baseline	1353076358656	2	1007.0
baseline	1353076358656	2	1006.0
baseline	1353076359168	2	1006.0
baseline	1353076359168	2	1007.0
baseline	1353076359168	2	1008.0
baseline	1353076359168	2	1007.0
baseline	1353076359169	2	1007.0
baseline	1353076359169	2	1007.0
baseline	1353076359169	2	1007.0
baseline	1353076359169	2	1007.0
baseline	1353076359169	2	1007.0
baseline	1353076359170	2	1008.0
baseline	1353076359170	2	1002.0
baseline	1353076359170	2	1007.0
baseline	1353076359170	2	1008.0
baseline	1353076359171	2	1008.0
baseline	1353076359171	2	1008.0
baseline	1353076359171	2	1007.0
baseline	1353076359750	2	1007.0
baseline	1353076359750	2	1008.0
baseline	1353076359750	2	1008.0
baseline	1353076359751	2	1008.0
baseline	1353076359751	2	1008.0
baseline	1353076359751	2	1008.0
baseline	1353076359751	2	1008.0
baseline	1353076359752	2	1008.0
baseline	1353076359752	2	1008.0
baseline	1353076359752	2	1008.0
baseline	1353076359752	2	1009.0
baseline	1353076359752	2	1009.0
baseline	1353076359753	2	1009.0
baseline	1353076359753	2	1009.0
baseline	1353076359753	2	1009.0
baseline	1353076359753	2	1008.0
baseline	1353076360250	2	1008.0
baseline	1353076360250	2	1009.0
baseline	1353076360250	2	1009.0
baseline	1353076360251	2	1009.0
baseline	1353076360251	2	1009.0
baseline	1353076360251	2	1009.0
baseline	1353076360251	2	1009.0
baseline	1353076360252	2	1009.0
baseline	1353076360252	2	1009.0
baseline	1353076360252	2	1009.0
baseline	1353076360252	2	1009.0
baseline	1353076360253	2	1009.0
baseline	1353076360253	2	1009.0
baseline	1353076360253	2	1009.0
baseline	1353076360253	2	1009.0
baseline	1353076360253	2	1008.0
baseline	1353076360750	2	1008.0
baseline	1353076360750	2	1009.0
baseline	1353076360750	2	1009.0
baseline	1353076360750	2	1009.0
baseline	1353076360751	2	1010.0
baseline	1353076360751	2	1009.0
baseline	1353076360751	2	1009.0
baseline	1353076360752	2	1010.0
baseline	1353076360752	2	1009.0
baseline	1353076360752	2	1010.0
baseline	1353076360752	2	1009.0
baseline	1353076360753	2	1010.0
baseline	1353076360753	2	1010.0
baseline	1353076360753	2	1010.0
baseline	1353076360753	2	1010.0
baseline	1353076360754	2	1009.0
baseline	1353076361250	2	1009.0
baseline	1353076361250	2	1010.0
baseline	1353076361250	2	1010.0
baseline	1353076361251	2	1010.0
baseline	1353076361251	2	1010.0
baseline	1353076361251	2	1010.0
baseline	1353076361252	2	1010.0
