MarioTime	BioTime	ChannelID	Data
baseline	1353077731337	2	1010.0
baseline	1353077731338	2	1010.0
baseline	1353077731338	2	1010.0
baseline	1353077731338	2	1010.0
baseline	1353077731339	2	1010.0
baseline	1353077731339	2	1010.0
baseline	1353077731339	2	1010.0
baseline	1353077731340	2	1010.0
baseline	1353077731340	2	1010.0
baseline	1353077731340	2	1010.0
baseline	1353077731341	2	1009.0
baseline	1353077731836	2	1009.0
baseline	1353077731836	2	1011.0
baseline	1353077731836	2	1011.0
baseline	1353077731836	2	1005.0
baseline	1353077731837	2	1011.0
baseline	1353077731837	2	1011.0
baseline	1353077731837	2	1011.0
baseline	1353077731838	2	1011.0
baseline	1353077731838	2	1011.0
baseline	1353077731838	2	1011.0
baseline	1353077731839	2	1011.0
baseline	1353077731839	2	1011.0
baseline	1353077731839	2	1011.0
baseline	1353077731839	2	1011.0
baseline	1353077731840	2	1011.0
baseline	1353077731840	2	1010.0
baseline	1353077732337	2	1010.0
baseline	1353077732337	2	1011.0
baseline	1353077732338	2	1011.0
baseline	1353077732338	2	1011.0
baseline	1353077732338	2	1011.0
baseline	1353077732338	2	1011.0
baseline	1353077732339	2	1011.0
baseline	1353077732339	2	1011.0
baseline	1353077732340	2	1011.0
baseline	1353077732340	2	1011.0
baseline	1353077732341	2	1011.0
baseline	1353077732341	2	1011.0
baseline	1353077732341	2	1011.0
baseline	1353077732343	2	1011.0
baseline	1353077732343	2	1011.0
baseline	1353077732343	2	1011.0
baseline	1353077732836	2	1011.0
baseline	1353077732836	2	1011.0
baseline	1353077732836	2	1012.0
baseline	1353077732837	2	1015.0
baseline	1353077732837	2	1012.0
baseline	1353077732837	2	1012.0
baseline	1353077732838	2	1012.0
baseline	1353077732838	2	1012.0
baseline	1353077732838	2	1012.0
baseline	1353077732839	2	1012.0
baseline	1353077732839	2	1012.0
baseline	1353077732839	2	1012.0
baseline	1353077732840	2	1012.0
baseline	1353077732840	2	1012.0
baseline	1353077732840	2	1012.0
baseline	1353077732840	2	1011.0
baseline	1353077733336	2	1011.0
baseline	1353077733337	2	1012.0
baseline	1353077733337	2	1012.0
baseline	1353077733337	2	1007.0
baseline	1353077733338	2	1012.0
baseline	1353077733338	2	1012.0
baseline	1353077733338	2	1012.0
baseline	1353077733339	2	1012.0
baseline	1353077733339	2	1012.0
baseline	1353077733339	2	1012.0
baseline	1353077733340	2	1013.0
baseline	1353077733340	2	1012.0
baseline	1353077733341	2	1013.0
baseline	1353077733341	2	1012.0
baseline	1353077733342	2	1013.0
baseline	1353077733342	2	1012.0
baseline	1353077733836	2	1012.0
baseline	1353077733836	2	1013.0
baseline	1353077733837	2	1013.0
baseline	1353077733837	2	1011.0
baseline	1353077733837	2	1013.0
baseline	1353077733837	2	1013.0
baseline	1353077733838	2	1013.0
baseline	1353077733838	2	1013.0
baseline	1353077733838	2	1013.0
baseline	1353077733839	2	1013.0
baseline	1353077733839	2	1013.0
baseline	1353077733839	2	1013.0
baseline	1353077733840	2	1013.0
baseline	1353077733840	2	1013.0
baseline	1353077733840	2	1013.0
baseline	1353077733841	2	1012.0
baseline	1353077734335	2	1012.0
baseline	1353077734336	2	1013.0
baseline	1353077734336	2	1013.0
baseline	1353077734336	2	1012.0
baseline	1353077734336	2	1013.0
baseline	1353077734337	2	1013.0
baseline	1353077734337	2	1013.0
baseline	1353077734337	2	1013.0
baseline	1353077734337	2	1014.0
baseline	1353077734338	2	1014.0
baseline	1353077734338	2	1014.0
baseline	1353077734338	2	1014.0
baseline	1353077734338	2	1014.0
baseline	1353077734339	2	1014.0
baseline	1353077734339	2	1014.0
baseline	1353077734339	2	1013.0
baseline	1353077734837	2	1013.0
baseline	1353077734837	2	1014.0
baseline	1353077734838	2	1014.0
baseline	1353077734838	2	1014.0
baseline	1353077734838	2	1014.0
baseline	1353077734838	2	1014.0
baseline	1353077734839	2	1014.0
baseline	1353077734839	2	1014.0
baseline	1353077734839	2	1014.0
baseline	1353077734840	2	1014.0
baseline	1353077734840	2	1014.0
baseline	1353077734840	2	1014.0
baseline	1353077734841	2	1014.0
baseline	1353077734841	2	1014.0
baseline	1353077734841	2	1014.0
baseline	1353077734842	2	1013.0
baseline	1353077735335	2	1013.0
baseline	1353077735336	2	1014.0
baseline	1353077735336	2	1014.0
baseline	1353077735337	2	1014.0
baseline	1353077735338	2	1014.0
baseline	1353077735338	2	1014.0
baseline	1353077735338	2	1015.0
baseline	1353077735339	2	1014.0
baseline	1353077735339	2	1014.0
baseline	1353077735339	2	1014.0
baseline	1353077735340	2	1015.0
baseline	1353077735340	2	1015.0
baseline	1353077735340	2	1014.0
baseline	1353077735340	2	1015.0
baseline	1353077735341	2	1015.0
baseline	1353077735341	2	1014.0
baseline	1353077735836	2	1014.0
baseline	1353077735837	2	1015.0
baseline	1353077735838	2	1015.0
baseline	1353077735838	2	1015.0
baseline	1353077735838	2	1015.0
baseline	1353077735839	2	1015.0
baseline	1353077735839	2	1015.0
baseline	1353077735839	2	1015.0
baseline	1353077735839	2	1015.0
baseline	1353077735840	2	1015.0
baseline	1353077735840	2	1015.0
baseline	1353077735841	2	1014.0
baseline	1353077735841	2	1015.0
baseline	1353077735842	2	1014.0
baseline	1353077735842	2	1013.0
baseline	1353077735842	2	1011.0
baseline	1353077736336	2	1011.0
baseline	1353077736336	2	1012.0
baseline	1353077736336	2	1011.0
baseline	1353077736336	2	1012.0
baseline	1353077736337	2	1012.0
baseline	1353077736337	2	1012.0
baseline	1353077736337	2	1012.0
baseline	1353077736337	2	1012.0
baseline	1353077736338	2	1012.0
baseline	1353077736338	2	1012.0
baseline	1353077736338	2	1012.0
baseline	1353077736338	2	1012.0
baseline	1353077736339	2	1012.0
baseline	1353077736339	2	1012.0
baseline	1353077736339	2	1012.0
baseline	1353077736339	2	1011.0
baseline	1353077736836	2	1011.0
baseline	1353077736837	2	1013.0
baseline	1353077736837	2	1013.0
baseline	1353077736837	2	1012.0
baseline	1353077736837	2	1012.0
baseline	1353077736838	2	1012.0
baseline	1353077736838	2	1012.0
baseline	1353077736838	2	1012.0
baseline	1353077736839	2	1012.0
baseline	1353077736839	2	1011.0
baseline	1353077736839	2	1010.0
baseline	1353077736840	2	1011.0
baseline	1353077736840	2	1010.0
baseline	1353077736840	2	1009.0
baseline	1353077736840	2	1009.0
baseline	1353077736840	2	1008.0
baseline	1353077737336	2	1008.0
baseline	1353077737336	2	1009.0
baseline	1353077737337	2	1009.0
baseline	1353077737337	2	1008.0
baseline	1353077737337	2	1008.0
baseline	1353077737337	2	1008.0
baseline	1353077737338	2	1008.0
baseline	1353077737338	2	1008.0
baseline	1353077737338	2	1007.0
baseline	1353077737339	2	1007.0
baseline	1353077737339	2	1008.0
baseline	1353077737339	2	1008.0
baseline	1353077737339	2	1007.0
baseline	1353077737340	2	1007.0
baseline	1353077737340	2	1007.0
baseline	1353077737340	2	1007.0
baseline	1353077737835	2	1007.0
baseline	1353077737836	2	1008.0
baseline	1353077737836	2	1007.0
baseline	1353077737836	2	1007.0
baseline	1353077737836	2	1008.0
baseline	1353077737837	2	1008.0
baseline	1353077737837	2	1007.0
baseline	1353077737837	2	1008.0
baseline	1353077737838	2	1007.0
baseline	1353077737838	2	1008.0
baseline	1353077737838	2	1008.0
baseline	1353077737839	2	1007.0
baseline	1353077737839	2	1007.0
baseline	1353077737839	2	1007.0
baseline	1353077737839	2	1007.0
baseline	1353077737840	2	1007.0
baseline	1353077738336	2	1007.0
baseline	1353077738336	2	1007.0
baseline	1353077738336	2	1007.0
baseline	1353077738337	2	1007.0
baseline	1353077738337	2	1007.0
baseline	1353077738338	2	1007.0
baseline	1353077738339	2	1007.0
baseline	1353077738339	2	1007.0
baseline	1353077738339	2	1007.0
baseline	1353077738340	2	1007.0
baseline	1353077738340	2	1007.0
baseline	1353077738340	2	1007.0
baseline	1353077738340	2	1007.0
baseline	1353077738341	2	1007.0
baseline	1353077738341	2	1007.0
baseline	1353077738341	2	1007.0
baseline	1353077738835	2	1007.0
baseline	1353077738835	2	1007.0
baseline	1353077738836	2	1007.0
baseline	1353077738836	2	1007.0
baseline	1353077738837	2	1007.0
baseline	1353077738837	2	1007.0
baseline	1353077738837	2	1007.0
baseline	1353077738839	2	1007.0
baseline	1353077738839	2	1007.0
baseline	1353077738839	2	1007.0
baseline	1353077738840	2	1007.0
baseline	1353077738840	2	1007.0
baseline	1353077738840	2	1007.0
baseline	1353077738840	2	1007.0
baseline	1353077738841	2	1007.0
baseline	1353077738841	2	1006.0
baseline	1353077739336	2	1006.0
baseline	1353077739337	2	1007.0
baseline	1353077739338	2	1007.0
baseline	1353077739338	2	1007.0
baseline	1353077739338	2	1007.0
baseline	1353077739339	2	1007.0
baseline	1353077739339	2	1013.0
baseline	1353077739340	2	1007.0
baseline	1353077739340	2	1007.0
baseline	1353077739341	2	1007.0
baseline	1353077739341	2	1007.0
baseline	1353077739341	2	1007.0
baseline	1353077739341	2	1007.0
baseline	1353077739342	2	1007.0
baseline	1353077739342	2	1007.0
baseline	1353077739342	2	1006.0
baseline	1353077739835	2	1006.0
baseline	1353077739836	2	1007.0
baseline	1353077739836	2	1007.0
baseline	1353077739836	2	1007.0
baseline	1353077739837	2	1007.0
baseline	1353077739837	2	1007.0
baseline	1353077739837	2	1007.0
baseline	1353077739838	2	1007.0
baseline	1353077739838	2	1007.0
baseline	1353077739838	2	1007.0
baseline	1353077739838	2	1007.0
baseline	1353077739839	2	1007.0
baseline	1353077739839	2	1007.0
baseline	1353077739839	2	1007.0
baseline	1353077739839	2	1007.0
baseline	1353077739840	2	1006.0
baseline	1353077740335	2	1006.0
baseline	1353077740335	2	1007.0
baseline	1353077740336	2	1007.0
baseline	1353077740336	2	1007.0
baseline	1353077740336	2	1007.0
baseline	1353077740337	2	1007.0
baseline	1353077740337	2	1007.0
baseline	1353077740337	2	1007.0
baseline	1353077740338	2	1007.0
baseline	1353077740338	2	1007.0
baseline	1353077740338	2	1007.0
baseline	1353077740338	2	1007.0
baseline	1353077740339	2	1007.0
baseline	1353077740339	2	1007.0
baseline	1353077740339	2	1007.0
baseline	1353077740339	2	1006.0
baseline	1353077740850	2	1006.0
baseline	1353077740850	2	1007.0
baseline	1353077740850	2	1007.0
baseline	1353077740851	2	1007.0
baseline	1353077740851	2	1007.0
baseline	1353077740851	2	1008.0
baseline	1353077740851	2	1007.0
baseline	1353077740852	2	1007.0
baseline	1353077740852	2	1007.0
baseline	1353077740852	2	1007.0
baseline	1353077740853	2	1007.0
baseline	1353077740853	2	1007.0
baseline	1353077740853	2	1007.0
baseline	1353077740854	2	1007.0
baseline	1353077740854	2	1007.0
baseline	1353077740854	2	1006.0
baseline	1353077741335	2	1006.0
baseline	1353077741336	2	1007.0
baseline	1353077741336	2	1007.0
baseline	1353077741336	2	1007.0
baseline	1353077741337	2	1007.0
baseline	1353077741337	2	1007.0
baseline	1353077741337	2	1007.0
baseline	1353077741337	2	1007.0
baseline	1353077741337	2	1007.0
baseline	1353077741338	2	1007.0
baseline	1353077741338	2	1007.0
baseline	1353077741338	2	1007.0
baseline	1353077741339	2	1007.0
baseline	1353077741339	2	1007.0
baseline	1353077741339	2	1007.0
baseline	1353077741339	2	1006.0
baseline	1353077741835	2	1006.0
baseline	1353077741835	2	1007.0
baseline	1353077741835	2	1007.0
baseline	1353077741836	2	1007.0
baseline	1353077741836	2	1007.0
baseline	1353077741836	2	1007.0
baseline	1353077741836	2	1005.0
baseline	1353077741836	2	1007.0
baseline	1353077741837	2	1007.0
baseline	1353077741837	2	1007.0
baseline	1353077741837	2	1007.0
baseline	1353077741837	2	1007.0
baseline	1353077741838	2	1007.0
baseline	1353077741838	2	1007.0
baseline	1353077741838	2	1007.0
baseline	1353077741838	2	1007.0
baseline	1353077742335	2	1007.0
baseline	1353077742336	2	1007.0
baseline	1353077742336	2	1007.0
baseline	1353077742337	2	1007.0
baseline	1353077742337	2	1007.0
baseline	1353077742337	2	1007.0
baseline	1353077742337	2	1007.0
baseline	1353077742338	2	1007.0
baseline	1353077742338	2	1008.0
baseline	1353077742338	2	1007.0
baseline	1353077742338	2	1007.0
baseline	1353077742339	2	1007.0
baseline	1353077742339	2	1007.0
baseline	1353077742339	2	1007.0
baseline	1353077742339	2	1007.0
baseline	1353077742340	2	1006.0
baseline	1353077742836	2	1006.0
baseline	1353077742836	2	1007.0
baseline	1353077742838	2	1007.0
baseline	1353077742838	2	1007.0
baseline	1353077742838	2	1007.0
baseline	1353077742838	2	1007.0
baseline	1353077742838	2	1007.0
baseline	1353077742839	2	1007.0
baseline	1353077742839	2	1007.0
baseline	1353077742839	2	1007.0
baseline	1353077742840	2	1007.0
baseline	1353077742840	2	1007.0
baseline	1353077742841	2	1007.0
baseline	1353077742841	2	1007.0
baseline	1353077742841	2	1007.0
baseline	1353077742841	2	1006.0
baseline	1353077743336	2	1006.0
baseline	1353077743336	2	1007.0
baseline	1353077743337	2	1007.0
baseline	1353077743337	2	1007.0
baseline	1353077743337	2	1007.0
baseline	1353077743337	2	1007.0
baseline	1353077743337	2	1007.0
baseline	1353077743338	2	1007.0
baseline	1353077743338	2	1007.0
baseline	1353077743338	2	1007.0
baseline	1353077743338	2	1007.0
baseline	1353077743339	2	1007.0
baseline	1353077743339	2	1007.0
baseline	1353077743339	2	1007.0
baseline	1353077743339	2	1007.0
baseline	1353077743339	2	1007.0
baseline	1353077743836	2	1007.0
baseline	1353077743836	2	1007.0
baseline	1353077743837	2	1007.0
baseline	1353077743837	2	1007.0
baseline	1353077743837	2	1007.0
baseline	1353077743837	2	1007.0
baseline	1353077743837	2	1007.0
baseline	1353077743838	2	1007.0
baseline	1353077743838	2	1007.0
baseline	1353077743838	2	1007.0
baseline	1353077743838	2	1007.0
baseline	1353077743839	2	1008.0
baseline	1353077743839	2	1007.0
baseline	1353077743839	2	1007.0
baseline	1353077743839	2	1007.0
baseline	1353077743839	2	1007.0
baseline	1353077744335	2	1007.0
baseline	1353077744336	2	1007.0
baseline	1353077744336	2	1007.0
baseline	1353077744336	2	1007.0
baseline	1353077744336	2	1007.0
baseline	1353077744337	2	1007.0
baseline	1353077744337	2	1007.0
baseline	1353077744337	2	1007.0
baseline	1353077744337	2	1007.0
baseline	1353077744337	2	1007.0
baseline	1353077744337	2	1007.0
baseline	1353077744338	2	1007.0
baseline	1353077744338	2	1007.0
baseline	1353077744338	2	1007.0
baseline	1353077744338	2	1007.0
baseline	1353077744339	2	1006.0
baseline	1353077744837	2	1006.0
baseline	1353077744838	2	1007.0
baseline	1353077744838	2	1007.0
baseline	1353077744838	2	1007.0
baseline	1353077744838	2	1007.0
baseline	1353077744839	2	1007.0
baseline	1353077744839	2	1007.0
baseline	1353077744839	2	1007.0
baseline	1353077744839	2	1007.0
baseline	1353077744839	2	1007.0
baseline	1353077744840	2	1007.0
baseline	1353077744840	2	1007.0
baseline	1353077744840	2	1007.0
baseline	1353077744840	2	1007.0
baseline	1353077744841	2	1007.0
baseline	1353077744841	2	1007.0
baseline	1353077745435	2	1007.0
baseline	1353077745436	2	1007.0
baseline	1353077745438	2	1007.0
baseline	1353077745439	2	1008.0
baseline	1353077745439	2	1007.0
baseline	1353077745439	2	1007.0
baseline	1353077745439	2	1007.0
baseline	1353077745440	2	1007.0
baseline	1353077745440	2	1007.0
baseline	1353077745440	2	1007.0
baseline	1353077745441	2	1007.0
baseline	1353077745441	2	1007.0
baseline	1353077745441	2	1007.0
baseline	1353077745441	2	1007.0
baseline	1353077745442	2	1006.0
baseline	1353077745836	2	1006.0
baseline	1353077745836	2	1007.0
baseline	1353077745836	2	1007.0
baseline	1353077745837	2	1007.0
baseline	1353077745837	2	1007.0
baseline	1353077745837	2	1008.0
baseline	1353077745837	2	1007.0
baseline	1353077745838	2	1008.0
baseline	1353077745838	2	1007.0
baseline	1353077745838	2	1007.0
baseline	1353077745838	2	1007.0
baseline	1353077745839	2	1007.0
baseline	1353077745839	2	1007.0
baseline	1353077745839	2	1007.0
baseline	1353077745839	2	1007.0
baseline	1353077745840	2	1007.0
baseline	1353077746335	2	1007.0
baseline	1353077746336	2	1007.0
baseline	1353077746336	2	1007.0
baseline	1353077746336	2	1007.0
baseline	1353077746337	2	1007.0
baseline	1353077746337	2	1007.0
baseline	1353077746337	2	1007.0
baseline	1353077746338	2	1007.0
baseline	1353077746338	2	1007.0
baseline	1353077746338	2	1007.0
baseline	1353077746339	2	1007.0
baseline	1353077746339	2	1007.0
baseline	1353077746339	2	1007.0
baseline	1353077746339	2	1007.0
baseline	1353077746339	2	1007.0
baseline	1353077746340	2	1006.0
baseline	1353077746835	2	1006.0
baseline	1353077746835	2	1007.0
baseline	1353077746835	2	1007.0
baseline	1353077746836	2	1007.0
baseline	1353077746836	2	1008.0
baseline	1353077746836	2	1007.0
baseline	1353077746838	2	1007.0
baseline	1353077746838	2	1007.0
baseline	1353077746838	2	1007.0
baseline	1353077746838	2	1007.0
baseline	1353077746839	2	1007.0
baseline	1353077746839	2	1007.0
baseline	1353077746839	2	1007.0
baseline	1353077746839	2	1007.0
baseline	1353077746839	2	1007.0
baseline	1353077746840	2	1007.0
baseline	1353077747335	2	1007.0
baseline	1353077747335	2	1007.0
baseline	1353077747336	2	1007.0
baseline	1353077747336	2	1008.0
baseline	1353077747336	2	1007.0
baseline	1353077747336	2	1008.0
baseline	1353077747336	2	1008.0
baseline	1353077747337	2	1008.0
baseline	1353077747337	2	1008.0
baseline	1353077747337	2	1008.0
baseline	1353077747337	2	1008.0
baseline	1353077747337	2	1008.0
baseline	1353077747338	2	1008.0
baseline	1353077747338	2	1008.0
baseline	1353077747338	2	1008.0
baseline	1353077747339	2	1007.0
baseline	1353077747835	2	1007.0
baseline	1353077747835	2	1008.0
baseline	1353077747836	2	1009.0
baseline	1353077747836	2	1008.0
baseline	1353077747836	2	1009.0
baseline	1353077747836	2	1009.0
baseline	1353077747837	2	1008.0
baseline	1353077747837	2	1009.0
baseline	1353077747837	2	1009.0
baseline	1353077747837	2	1009.0
baseline	1353077747838	2	1009.0
baseline	1353077747838	2	1009.0
baseline	1353077747838	2	1009.0
baseline	1353077747838	2	1009.0
baseline	1353077747838	2	1009.0
baseline	1353077747839	2	1008.0
baseline	1353077748335	2	1008.0
baseline	1353077748336	2	1010.0
baseline	1353077748336	2	1009.0
baseline	1353077748336	2	1009.0
baseline	1353077748336	2	1009.0
baseline	1353077748336	2	1009.0
baseline	1353077748336	2	1009.0
baseline	1353077748337	2	1010.0
baseline	1353077748337	2	1009.0
baseline	1353077748337	2	1016.0
baseline	1353077748338	2	1009.0
baseline	1353077748338	2	1010.0
baseline	1353077748338	2	1010.0
baseline	1353077748338	2	1010.0
baseline	1353077748338	2	1010.0
baseline	1353077748339	2	1009.0
baseline	1353077748835	2	1009.0
baseline	1353077748835	2	1010.0
baseline	1353077748835	2	1010.0
baseline	1353077748835	2	1010.0
baseline	1353077748836	2	1010.0
baseline	1353077748836	2	1010.0
baseline	1353077748836	2	1010.0
baseline	1353077748836	2	1011.0
baseline	1353077748837	2	1010.0
baseline	1353077748837	2	1010.0
baseline	1353077748837	2	1010.0
baseline	1353077748837	2	1010.0
baseline	1353077748837	2	1010.0
baseline	1353077748838	2	1010.0
baseline	1353077748838	2	1010.0
baseline	1353077748838	2	1009.0
baseline	1353077749335	2	1009.0
baseline	1353077749335	2	1010.0
baseline	1353077749335	2	1010.0
baseline	1353077749336	2	1011.0
baseline	1353077749336	2	1011.0
baseline	1353077749336	2	1011.0
baseline	1353077749336	2	1011.0
baseline	1353077749337	2	1011.0
baseline	1353077749337	2	1011.0
baseline	1353077749337	2	1011.0
baseline	1353077749337	2	1011.0
baseline	1353077749337	2	1011.0
baseline	1353077749338	2	1011.0
baseline	1353077749338	2	1011.0
baseline	1353077749338	2	1011.0
baseline	1353077749338	2	1010.0
baseline	1353077749836	2	1010.0
baseline	1353077749836	2	1011.0
baseline	1353077749836	2	1011.0
baseline	1353077749836	2	1011.0
baseline	1353077749836	2	1011.0
baseline	1353077749837	2	1011.0
baseline	1353077749837	2	1011.0
baseline	1353077749837	2	1011.0
baseline	1353077749837	2	1011.0
baseline	1353077749837	2	1008.0
baseline	1353077749838	2	1011.0
baseline	1353077749838	2	1011.0
baseline	1353077749838	2	1012.0
baseline	1353077749838	2	1011.0
baseline	1353077749839	2	1012.0
baseline	1353077749839	2	1011.0
baseline	1353077750336	2	1011.0
baseline	1353077750336	2	1011.0
baseline	1353077750337	2	1012.0
baseline	1353077750337	2	1012.0
baseline	1353077750337	2	1012.0
baseline	1353077750337	2	1012.0
baseline	1353077750338	2	1012.0
baseline	1353077750338	2	1012.0
baseline	1353077750338	2	1012.0
baseline	1353077750338	2	1012.0
baseline	1353077750338	2	1012.0
baseline	1353077750339	2	1012.0
baseline	1353077750339	2	1012.0
baseline	1353077750339	2	1012.0
baseline	1353077750340	2	1012.0
baseline	1353077750340	2	1011.0
baseline	1353077750835	2	1011.0
baseline	1353077750836	2	1012.0
baseline	1353077750836	2	1012.0
baseline	1353077750837	2	1012.0
baseline	1353077750837	2	1012.0
baseline	1353077750837	2	1012.0
baseline	1353077750837	2	1012.0
baseline	1353077750838	2	1013.0
baseline	1353077750838	2	1013.0
baseline	1353077750838	2	1013.0
baseline	1353077750838	2	1012.0
baseline	1353077750838	2	1013.0
baseline	1353077750839	2	1013.0
baseline	1353077750839	2	1013.0
baseline	1353077750839	2	1013.0
baseline	1353077750839	2	1012.0
baseline	1353077751336	2	1012.0
baseline	1353077751336	2	1013.0
baseline	1353077751336	2	1013.0
baseline	1353077751336	2	1013.0
baseline	1353077751337	2	1013.0
baseline	1353077751337	2	1013.0
baseline	1353077751337	2	1013.0
baseline	1353077751337	2	1013.0
baseline	1353077751338	2	1013.0
baseline	1353077751338	2	1013.0
baseline	1353077751338	2	1013.0
baseline	1353077751338	2	1013.0
baseline	1353077751338	2	1013.0
baseline	1353077751339	2	1013.0
baseline	1353077751339	2	1013.0
baseline	1353077751339	2	1012.0
baseline	1353077751835	2	1012.0
baseline	1353077751835	2	1013.0
baseline	1353077751836	2	1013.0
baseline	1353077751836	2	1014.0
baseline	1353077751836	2	1013.0
baseline	1353077751836	2	1013.0
baseline	1353077751837	2	1013.0
baseline	1353077751837	2	1014.0
baseline	1353077751837	2	1014.0
baseline	1353077751837	2	1014.0
baseline	1353077751838	2	1014.0
baseline	1353077751838	2	1014.0
baseline	1353077751838	2	1014.0
baseline	1353077751838	2	1014.0
baseline	1353077751839	2	1013.0
baseline	1353077751839	2	1013.0
baseline	1353077752336	2	1013.0
baseline	1353077752336	2	1014.0
baseline	1353077752336	2	1014.0
baseline	1353077752336	2	1014.0
baseline	1353077752337	2	1014.0
baseline	1353077752337	2	1014.0
baseline	1353077752337	2	1014.0
baseline	1353077752337	2	1014.0
baseline	1353077752337	2	1014.0
baseline	1353077752337	2	1014.0
baseline	1353077752338	2	1014.0
baseline	1353077752338	2	1015.0
baseline	1353077752338	2	1014.0
baseline	1353077752338	2	1014.0
baseline	1353077752338	2	1014.0
baseline	1353077752339	2	1013.0
baseline	1353077752836	2	1013.0
baseline	1353077752837	2	1014.0
baseline	1353077752837	2	1014.0
baseline	1353077752837	2	1014.0
baseline	1353077752838	2	1014.0
baseline	1353077752838	2	1014.0
baseline	1353077752838	2	1015.0
baseline	1353077752838	2	1014.0
baseline	1353077752839	2	1014.0
baseline	1353077752839	2	1014.0
baseline	1353077752839	2	1014.0
baseline	1353077752839	2	1015.0
baseline	1353077752840	2	1015.0
baseline	1353077752840	2	1015.0
baseline	1353077752840	2	1015.0
baseline	1353077752840	2	1013.0
baseline	1353077753335	2	1013.0
baseline	1353077753335	2	1015.0
baseline	1353077753335	2	1015.0
baseline	1353077753335	2	1015.0
baseline	1353077753336	2	1015.0
baseline	1353077753336	2	1015.0
baseline	1353077753336	2	1015.0
baseline	1353077753336	2	1015.0
baseline	1353077753336	2	1015.0
baseline	1353077753337	2	1015.0
baseline	1353077753337	2	1015.0
baseline	1353077753337	2	1015.0
baseline	1353077753337	2	1015.0
baseline	1353077753337	2	1015.0
baseline	1353077753338	2	1015.0
baseline	1353077753339	2	1014.0
baseline	1353077753840	2	1014.0
baseline	1353077753841	2	1015.0
baseline	1353077753841	2	1015.0
baseline	1353077753845	2	1015.0
baseline	1353077753846	2	1015.0
baseline	1353077753846	2	1015.0
baseline	1353077753846	2	1015.0
baseline	1353077753846	2	1015.0
baseline	1353077753846	2	1015.0
baseline	1353077753847	2	1015.0
baseline	1353077753847	2	1015.0
baseline	1353077753847	2	1015.0
baseline	1353077753847	2	1015.0
baseline	1353077753847	2	1015.0
baseline	1353077753848	2	1015.0
baseline	1353077753848	2	1015.0
baseline	1353077754335	2	1015.0
baseline	1353077754335	2	1015.0
baseline	1353077754336	2	1015.0
baseline	1353077754336	2	1015.0
baseline	1353077754336	2	1016.0
baseline	1353077754336	2	1016.0
